sgRNA	gene	CRISPR_C6976459.sample	ERS717283.plasmid
CPSF6_CCDS8988.1_ex3_12:69650561-69650584:-_5-3	CPSF6	25	78
HOXC4_CCDS8873.1_ex0_12:54447892-54447915:-_5-2	HOXC4	969	968
CCDC153_CCDS44753.1_ex3_11:119064554-119064577:+_5-4	CCDC153	344	242
USP14_CCDS32780.1_ex5_18:192878-192901:+_5-4	USP14	73	168
B3GALNT2_CCDS1606.1_ex8_1:235647778-235647801:-_5-1	B3GALNT2	0	1
THEM4_CCDS1006.1_ex5_1:151881827-151881850:+_5-5	THEM4	1844	1203
ARHGDIG_CCDS10404.1_ex2_16:332055-332078:+_5-3	ARHGDIG	731	667
MBP_CCDS42450.1_ex0_18:74729141-74729164:+_13-11	MBP	2071	1092
EIF2S2_CCDS13231.1_ex4_20:32685220-32685243:-_5-2	EIF2S2	26	285
SLC24A3_CCDS13140.1_ex1_20:19261606-19261629:+_5-1	SLC24A3	185	304
FGFR4_CCDS4410.1_ex2_5:176517794-176517817:-_5-1	FGFR4	413	555
TRPC5_CCDS14561.1_ex5_X:111090642-111090665:-_5-2	TRPC5	30	131
CCDC24_CCDS507.1_ex2_1:44458256-44458279:-_5-4	CCDC24	960	479
YPEL1_CCDS13794.1_ex1_22:22057708-22057731:+_5-1	YPEL1	390	413
TRIP6_CCDS5708.1_ex2_7:100465767-100465790:-_5-2	TRIP6	895	983
APOL3_CCDS13922.1_ex2_22:36556786-36556809:-_7-7	APOL3	319	202
ST6GALNAC4_CCDS6883.1_ex2_9:130674776-130674799:+_5-3	ST6GALNAC4	460	302
PDE1A_CCDS2285.1_ex11_2:183104946-183104969:-_5-5	PDE1A	779	489
RAB5A_CCDS2633.1_ex1_3:20017174-20017197:-_5-3	RAB5A	1020	511
SLITRK5_CCDS9465.1_ex0_13:88328441-88328464:-_5-2	SLITRK5	378	165
KIF11_CCDS7422.1_ex4_10:94368940-94368963:+_5-3	KIF11	0	175
SIPA1L3_CCDS33007.1_ex0_19:38572817-38572840:+_5-3	SIPA1L3	2783	742
U2AF2_CCDS12933.1_ex2_19:56171548-56171571:+_5-2	U2AF2	202	309
DDT_CCDS13820.1_ex2_22:24316497-24316520:-_5-5	DDT	376	405
DCN_CCDS9039.1_ex3_12:91550843-91550866:+_12-3	DCN	651	405
CECR5_CCDS13741.1_ex3_22:17623996-17624019:+_5-2	CECR5	63	272
GLOD5_CCDS55410.1_ex1_X:48624268-48624291:-_5-1	GLOD5	121	54
DBI_CCDS2126.1_ex2_2:120128334-120128357:+_7-7	DBI	253	517
PBXIP1_CCDS1074.1_ex2_1:154919953-154919976:+_5-2	PBXIP1	1224	863
C2CD3_CCDS31636.1_ex20_11:73824889-73824912:+_5-3	C2CD3	793	348
PROM2_CCDS2012.1_ex3_2:95942004-95942027:-_5-5	PROM2	1349	860
NEB_CCDS46424.1_ex108_2:152522008-152522031:+_5-2	NEB	488	224
CST9_CCDS33450.1_ex1_20:23586267-23586290:-_5-3	CST9	1344	592
PAK3_CCDS14554.1_ex4_X:110406238-110406261:-_5-4	PAK3	1064	450
SDR16C5_CCDS6167.1_ex5_8:57228678-57228701:-_5-5	SDR16C5	22	111
FAM105B_CCDS43302.1_ex3_5:14681599-14681622:+_5-4	FAM105B	1517	529
WFIKKN1_CCDS10414.1_ex1_16:683108-683131:+_5-4	WFIKKN1	857	540
NR1D2_CCDS33718.1_ex1_3:23996162-23996185:-_5-3	NR1D2	319	263
STOML2_CCDS6577.1_ex8_9:35102753-35102776:-_5-5	STOML2	476	466
EIF3K_CCDS12517.1_ex1_19:39111003-39111026:+_5-1	EIF3K	408	464
SMIM4_CCDS46844.1_ex0_3:52570862-52570885:+_4-2	SMIM4	20	333
DONSON_CCDS13632.1_ex9_21:34960682-34960705:+_5-5	DONSON	116	504
SH3YL1_CCDS42646.2_ex4_2:233186-233209:+_5-4	SH3YL1	433	291
TMEM204_CCDS42098.1_ex0_16:1584538-1584561:-_5-2	TMEM204	1864	593
MAN2B2_CCDS33951.1_ex7_4:6598905-6598928:-_5-4	MAN2B2	734	638
CCDC60_CCDS9190.1_ex1_12:119866545-119866568:+_5-1	CCDC60	1	82
ZNF229_CCDS42574.1_ex0_19:44934470-44934493:-_5-3	ZNF229	835	479
TAS2R10_CCDS8634.1_ex0_12:10978635-10978658:-_5-3	TAS2R10	63	151
HMP19_CCDS4391.1_ex2_5:173531252-173531275:-_5-4	HMP19	441	164
C1orf52_CCDS703.1_ex2_1:85725069-85725092:-_5-2	C1orf52	14	95
TCEAL7_CCDS14506.1_ex0_X:102586459-102586482:+_5-3	TCEAL7	47	17
TNFRSF14_CCDS44046.1_ex1_1:2489221-2489244:+_5-1	TNFRSF14	254	182
STARD7_CCDS2017.2_ex7_2:96873911-96873934:+_5-5	STARD7	665	416
TMEM87B_CCDS33275.1_ex2_2:112821774-112821797:-_5-2	TMEM87B	602	518
SORCS2_CCDS47008.1_ex3_4:7640095-7640118:-_5-4	SORCS2	10	14
C18orf21_CCDS11916.2_ex2_18:33554927-33554950:+_7-2	C18orf21	150	382
RPE65_CCDS643.1_ex7_1:68905258-68905281:+_5-2	RPE65	1112	688
DCLRE1C_CCDS31149.1_ex5_10:14974851-14974874:+_5-3	DCLRE1C	856	604
SLC16A8_CCDS13966.1_ex2_22:38477944-38477967:+_5-3	SLC16A8	590	592
NEU4_CCDS2553.1_ex3_2:242757659-242757682:-_5-5	NEU4	517	401
DENND2A_CCDS43659.1_ex17_7:140301956-140301979:-_5-5	DENND2A	2479	1836
ECEL1_CCDS2493.1_ex16_2:233350972-233350995:+_5-5	ECEL1	286	212
CCDC15_CCDS44756.1_ex6_11:124857158-124857181:-_5-4	CCDC15	1255	417
SNED1_CCDS46562.1_ex0_2:241938429-241938452:-_5-1	SNED1	383	196
TOX_CCDS34897.1_ex6_8:59852092-59852115:-_5-4	TOX	637	444
PFKP_CCDS55698.1_ex5_10:3145998-3146021:+_5-3	PFKP	669	521
NUDT7_CCDS42195.1_ex3_16:77775530-77775553:-_6-6	NUDT7	1	1
C1orf85_CCDS1139.1_ex3_1:156264260-156264283:+_5-2	C1orf85	285	300
TNKS_CCDS5974.1_ex0_8:9413621-9413644:-_5-1	TNKS	2058	651
CASP14_CCDS12323.1_ex3_19:15165978-15166001:-_5-5	CASP14	1236	542
TTC18_CCDS7324.3_ex22_10:75104920-75104943:-_5-5	TTC18	86	177
SCAF1_CCDS33074.1_ex5_19:50154798-50154821:-_5-3	SCAF1	361	387
TIMM50_CCDS33023.1_ex0_19:39971350-39971373:-_5-1	TIMM50	698	762
FTCD_CCDS13731.1_ex11_21:47572883-47572906:+_5-2	FTCD	2286	1115
STXBP1_CCDS35146.1_ex4_9:130422340-130422363:+_5-2	STXBP1	513	453
CRK_CCDS11002.1_ex2_17:1359157-1359180:+_5-3	CRK	653	851
GRM6_CCDS4442.1_ex8_5:178418870-178418893:-_5-2	GRM6	273	388
PHRF1_CCDS44507.1_ex9_11:605128-605151:+_5-4	PHRF1	2286	1225
ZFYVE16_CCDS4050.1_ex1_5:79733930-79733953:+_5-4	ZFYVE16	72	113
PCSK2_CCDS13125.1_ex3_20:17341164-17341187:+_5-3	PCSK2	116	125
TMEFF1_CCDS6750.1_ex5_9:103310102-103310125:-_5-5	TMEFF1	210	158
WARS2_CCDS30817.1_ex5_1:119683166-119683189:+_5-5	WARS2	337	616
LILRA2_CCDS12900.1_ex2_19:55085904-55085927:+_6-2	LILRA2	318	159
GPR157_CCDS100.2_ex2_1:9171329-9171352:-_5-1	GPR157	797	467
TMEM150B_CCDS42629.1_ex1_19:55828306-55828329:-_5-1	TMEM150B	803	445
CRYBB2_CCDS13831.1_ex1_22:25620945-25620968:-_5-2	CRYBB2	484	648
ZNF668_CCDS10701.1_ex1_16:31075221-31075244:+_5-3	ZNF668	273	275
DYRK4_CCDS8530.1_ex2_12:4705333-4705356:-_5-3	DYRK4	229	286
REXO1_CCDS32866.1_ex14_19:1827275-1827298:+_5-2	REXO1	719	801
IFI27_CCDS32148.1_ex1_14:94581204-94581227:+_5-2	IFI27	470	502
CALML5_CCDS7068.1_ex0_10:5541199-5541222:-_5-3	CALML5	401	398
USP20_CCDS43892.1_ex8_9:132630660-132630683:+_5-3	USP20	1026	652
AGA_CCDS3829.1_ex4_4:178358623-178358646:-_5-1	AGA	28	59
BCAP29_CCDS34730.1_ex2_7:107234534-107234557:-_5-3	BCAP29	0	4
MAPK3_CCDS10672.1_ex5_16:30129701-30129724:+_5-1	MAPK3	190	341
KIF7_CCDS32325.2_ex14_15:90191865-90191888:-_5-3	KIF7	967	628
PTMA_CCDS42833.1_ex2_2:232576591-232576614:+_5-2	PTMA	168	61
KLF5_CCDS66562.1_ex0_13:73636249-73636272:-_5-3	KLF5	311	805
TNFSF10_CCDS3219.1_ex3_3:172232649-172232672:-_6-1	TNFSF10	512	304
RSPO2_CCDS6307.1_ex2_8:108972940-108972963:+_5-3	RSPO2	128	132
MTAP_CCDS6509.1_ex4_9:21837926-21837949:-_5-3	MTAP	47	80
SLC20A2_CCDS6132.1_ex9_8:42329719-42329742:+_5-5	SLC20A2	950	583
CHST6_CCDS10918.1_ex0_16:75513636-75513659:-_5-5	CHST6	1007	1121
FNDC7_CCDS44185.1_ex3_1:109261588-109261611:+_5-4	FNDC7	38	105
DMBX1_CCDS536.1_ex0_1:46972810-46972833:+_5-2	DMBX1	1210	692
EMCN_CCDS3655.1_ex9_4:101401126-101401149:+_5-5	EMCN	3	7
SLC52A2_CCDS6423.1_ex1_8:145584053-145584076:-_5-5	SLC52A2	395	256
TLK2_CCDS11633.1_ex1_17:60598157-60598180:+_5-1	TLK2	1362	780
SIRT4_CCDS9194.1_ex0_12:120741680-120741703:+_5-3	SIRT4	259	444
LATS1_CCDS34551.1_ex4_6:150005711-150005734:+_5-4	LATS1	1185	430
TACR1_CCDS1958.1_ex4_2:75425906-75425929:-_5-5	TACR1	685	571
HOMEZ_CCDS45085.1_ex0_14:23746100-23746123:+_5-3	HOMEZ	479	372
CNTN5_CCDS53696.1_ex7_11:99931942-99931965:+_5-3	CNTN5	385	262
ZSWIM2_CCDS33348.1_ex4_2:187702066-187702089:+_5-2	ZSWIM2	150	62
GRID1_CCDS31236.1_ex13_10:87966185-87966208:+_5-3	GRID1	1603	609
FBLN1_CCDS14067.1_ex1_22:45914638-45914661:-_5-2	FBLN1	554	312
MBLAC2_CCDS4067.1_ex1_5:89769963-89769986:-_5-5	MBLAC2	856	472
ZBED3_CCDS4036.1_ex0_5:76373424-76373447:+_5-2	ZBED3	1481	844
ADAM21_CCDS9804.1_ex0_14:70924749-70924772:+_5-2	ADAM21	162	459
LPL_CCDS6012.1_ex4_8:19811735-19811758:-_5-5	LPL	947	769
CRISP2_CCDS4928.1_ex4_6:49667528-49667551:-_5-3	CRISP2	105	108
CRIP3_CCDS4894.2_ex5_6:43275625-43275648:-_5-5	CRIP3	321	220
HP1BP3_CCDS30621.1_ex8_1:21099993-21100016:-_5-3	HP1BP3	130	203
SAMD5_CCDS34548.1_ex0_6:147830276-147830299:-_5-5	SAMD5	275	337
NEK4_CCDS2863.1_ex11_3:52797519-52797542:+_5-2	NEK4	473	420
NR2F1_CCDS4068.1_ex1_5:92924016-92924039:+_5-5	NR2F1	1178	812
SLC38A4_CCDS8750.1_ex9_12:47173777-47173800:+_5-4	SLC38A4	0	0
PNPLA3_CCDS14054.1_ex3_22:44328825-44328848:-_5-5	PNPLA3	250	148
ZNF547_CCDS33131.1_ex2_19:57888658-57888681:+_5-3	ZNF547	572	547
ADCY1_CCDS34631.1_ex6_7:45699769-45699792:-_5-5	ADCY1	994	943
FAM180A_CCDS5841.1_ex1_7:135421877-135421900:+_5-4	FAM180A	298	313
KPNA3_CCDS9421.1_ex12_13:50306753-50306776:+_5-5	KPNA3	999	463
ZFYVE27_CCDS31262.1_ex5_10:99510210-99510233:-_5-5	ZFYVE27	479	572
GLS2_CCDS8921.1_ex16_12:56874135-56874158:-_5-5	GLS2	1701	1016
APOPT1_CCDS9983.2_ex0_14:104029432-104029455:-_5-1	APOPT1	873	657
PYROXD1_CCDS31755.1_ex1_12:21593316-21593339:-_5-1	PYROXD1	6	154
KRT33A_CCDS11388.1_ex6_17:39506739-39506762:+_5-3	KRT33A	512	1023
SEPT8_CCDS43358.1_ex6_5:132099448-132099471:-_5-3	SEPT8	951	458
AMFR_CCDS10758.1_ex8_16:56438910-56438933:-_5-2	AMFR	1119	421
PPAP2B_CCDS604.1_ex4_1:57002715-57002738:+_5-4	PPAP2B	257	143
ACPL2_CCDS3116.1_ex3_3:141006155-141006178:+_5-3	ACPL2	168	132
ATF1_CCDS8803.1_ex0_12:51174004-51174027:+_5-1	ATF1	62	118
DEDD_CCDS1219.1_ex3_1:161093935-161093958:+_5-3	DEDD	378	243
NAPG_CCDS45827.1_ex7_18:10540324-10540347:+_5-3	NAPG	186	105
FUOM_CCDS44499.1_ex4_10:135170735-135170758:-_5-5	FUOM	567	383
WBP1L_CCDS44473.1_ex3_10:104572491-104572514:+_5-5	WBP1L	747	571
INSL6_CCDS6458.1_ex0_9:5164230-5164253:-_5-1	INSL6	163	108
ARHGEF4_CCDS2165.1_ex3_2:131796588-131796611:+_5-3	ARHGEF4	677	508
CEP72_CCDS34126.1_ex3_5:624591-624614:+_5-3	CEP72	871	468
TDRD5_CCDS1332.1_ex7_1:179604958-179604981:+_5-5	TDRD5	137	319
DAD1_CCDS9571.1_ex1_14:23057887-23057910:+_5-3	DAD1	0	87
ARHGAP18_CCDS34535.1_ex8_6:129937405-129937428:+_5-1	ARHGAP18	475	288
ASH1L_CCDS1113.2_ex25_1:155450493-155450516:-_5-2	ASH1L	162	141
CDC123_CCDS7090.1_ex4_10:12257811-12257834:+_5-4	CDC123	6	511
LANCL1_CCDS2392.1_ex5_2:211306104-211306127:-_5-2	LANCL1	214	375
TAX1BP1_CCDS43561.1_ex7_7:27831752-27831775:+_5-5	TAX1BP1	988	729
MAP7D3_CCDS44004.1_ex13_X:135323394-135323417:-_5-5	MAP7D3	765	308
FAM25A_CCDS44451.1_ex2_10:88784311-88784334:+_3-3	FAM25A	14	133
NR2C2_CCDS2621.1_ex4_3:15062383-15062406:-_5-3	NR2C2	239	337
EXT1_CCDS6324.1_ex10_8:119122685-119122708:-_5-3	EXT1	125	147
TULP4_CCDS34561.1_ex4_6:158873272-158873295:-_5-5	TULP4	919	536
C9orf152_CCDS35102.2_ex0_9:112963550-112963573:-_5-1	C9orf152	125	550
FBXO47_CCDS32639.1_ex8_17:37118169-37118192:-_5-4	FBXO47	1534	578
BAG1_CCDS35004.1_ex5_9:33262810-33262833:+_5-5	BAG1	1557	891
MS4A6E_CCDS7984.1_ex1_11:60105224-60105247:-_5-3	MS4A6E	819	693
AGRP_CCDS10839.1_ex1_16:67516947-67516970:-_5-3	AGRP	705	610
MAP2K2_CCDS12120.1_ex6_19:4101220-4101243:+_5-3	MAP2K2	623	376
NYAP2_CCDS46529.1_ex1_2:226378126-226378149:+_5-1	NYAP2	213	388
HRSP12_CCDS6276.1_ex4_8:99120893-99120916:-_5-3	HRSP12	211	470
GPR116_CCDS4919.1_ex16_6:46851992-46852015:-_5-5	GPR116	1281	553
P4HB_CCDS11787.1_ex9_17:79817174-79817197:-_5-4	P4HB	531	434
SLC2A3_CCDS8586.1_ex7_12:8085702-8085725:-_5-5	SLC2A3	128	100
RPL27_CCDS11449.1_ex1_17:41151965-41151988:-_5-1	RPL27	33	856
MRPS17_CCDS5520.1_ex1_7:56022721-56022744:+_5-5	MRPS17	93	165
GPATCH3_CCDS290.1_ex6_1:27226491-27226514:-_5-1	GPATCH3	750	485
NALCN_CCDS9498.1_ex27_13:101795531-101795554:-_5-3	NALCN	556	338
C16orf58_CCDS10715.1_ex7_16:31508252-31508275:+_5-2	C16orf58	1478	668
SNAI3_CCDS32505.1_ex1_16:88747909-88747932:-_5-3	SNAI3	988	416
TRIML2_CCDS3850.1_ex4_4:189022224-189022247:+_5-3	TRIML2	957	945
GCFC2_CCDS1961.1_ex16_2:75937713-75937736:+_5-3	GCFC2	3296	916
C12orf74_CCDS41819.1_ex0_12:93100484-93100507:-_5-1	C12orf74	1151	943
PCDHA10_CCDS34255.1_ex0_5:140236485-140236508:-_5-4	PCDHA10	0	0
CDC42EP5_CCDS12896.1_ex0_19:54976622-54976645:-_5-5	CDC42EP5	1949	601
EEA1_CCDS31874.1_ex19_12:93236336-93236359:-_5-4	EEA1	628	408
ZNF808_CCDS46167.1_ex2_19:53056862-53056885:-_5-1	ZNF808	755	174
ARFGAP1_CCDS13515.1_ex4_20:61909503-61909526:+_5-1	ARFGAP1	189	48
GLO1_CCDS4837.1_ex2_6:38650588-38650611:-_5-2	GLO1	419	505
MED30_CCDS6323.1_ex0_8:118533240-118533263:+_5-2	MED30	63	626
TBC1D22A_CCDS14078.1_ex4_22:47274548-47274571:+_5-4	TBC1D22A	1003	965
ELMO3_CCDS10833.2_ex4_16:67234158-67234181:-_5-3	ELMO3	1060	486
C1orf106_CCDS44292.1_ex3_1:200870240-200870263:+_5-3	C1orf106	816	388
MSL1_CCDS45670.1_ex1_17:38285779-38285802:-_5-5	MSL1	110	188
ITGA11_CCDS45291.1_ex21_15:68643093-68643116:-_5-4	ITGA11	289	400
NME7_CCDS1277.1_ex9_1:169292369-169292392:-_5-5	NME7	459	534
NFKBIL1_CCDS4700.1_ex2_6:31525507-31525530:+_5-3	NFKBIL1	271	475
MSL3_CCDS14147.1_ex8_X:11783641-11783664:-_9-9	MSL3	1388	619
C1QTNF3_CCDS34141.1_ex3_5:34033553-34033576:-_5-2	C1QTNF3	125	70
TRMT11_CCDS35496.1_ex7_6:126329541-126329564:-_5-5	TRMT11	419	360
SLC1A6_CCDS12321.1_ex6_19:15079289-15079312:-_5-3	SLC1A6	963	411
CHMP1B_CCDS54180.1_ex0_18:11851713-11851736:+_5-2	CHMP1B	767	529
FAM213A_CCDS58089.1_ex2_10:82185637-82185660:-_5-4	FAM213A	495	266
PLAGL2_CCDS13197.1_ex0_20:30785194-30785217:-_5-4	PLAGL2	5703	1707
DCAF6_CCDS1267.2_ex6_1:167962459-167962482:+_5-4	DCAF6	68	358
CD81_CCDS7734.1_ex1_11:2411694-2411717:+_5-1	CD81	598	392
SREBF1_CCDS11189.1_ex13_17:17721637-17721660:+_5-2	SREBF1	13	279
CDCA5_CCDS8091.1_ex3_11:64850947-64850970:+_5-2	CDCA5	510	685
SECISBP2L_CCDS32234.1_ex14_15:49327562-49327585:+_5-3	SECISBP2L	581	272
FAM3B_CCDS13671.1_ex3_21:42716449-42716472:-_5-2	FAM3B	24	21
SHH_CCDS5942.1_ex1_7:155599058-155599081:-_5-3	SHH	3122	1139
C15orf59_CCDS32289.1_ex0_15:74032705-74032728:-_5-1	C15orf59	1003	640
RNASE4_CCDS9555.1_ex0_14:21167826-21167849:-_5-5	RNASE4	273	425
CPSF4_CCDS47652.1_ex2_7:99045802-99045825:+_5-2	CPSF4	0	272
SCLY_CCDS2524.2_ex2_2:238976743-238976766:+_5-3	SCLY	711	286
SAP30_CCDS3817.1_ex1_4:174294660-174294683:-_5-4	SAP30	418	212
FEZF1_CCDS34741.2_ex3_7:121943875-121943898:-_5-1	FEZF1	249	84
MFRP_CCDS8421.1_ex7_11:119215572-119215595:+_5-1	MFRP	2138	1230
G6PC_CCDS11446.1_ex1_17:41056009-41056032:-_5-5	G6PC	652	566
WNT5A_CCDS46850.1_ex1_3:55508442-55508465:-_5-1	WNT5A	973	624
MICA_CCDS56412.1_ex2_6:31379112-31379135:-_5-5	MICA	2410	969
ENTPD8_CCDS43913.1_ex7_9:140332517-140332540:+_5-5	ENTPD8	177	168
TTYH2_CCDS32717.1_ex9_17:72246474-72246497:+_6-4	TTYH2	1145	750
TAS2R14_CCDS8637.1_ex0_12:11091421-11091444:-_5-2	TAS2R14	27	28
HFE_CCDS4578.1_ex1_6:26091208-26091231:-_18-4	HFE	27	148
MYPN_CCDS7275.1_ex6_10:69921477-69921500:+_5-5	MYPN	432	475
METTL4_CCDS11826.1_ex6_18:2563794-2563817:-_5-4	METTL4	0	12
ARHGEF18_CCDS12177.1_ex7_19:7521216-7521239:-_5-4	ARHGEF18	1618	591
C8orf82_CCDS34970.1_ex0_8:145753064-145753087:+_5-2	C8orf82	1583	1037
PTRH1_CCDS35147.1_ex4_9:130477821-130477844:+_5-5	PTRH1	640	1014
RXFP1_CCDS43276.1_ex8_4:159538300-159538323:-_5-4	RXFP1	221	67
NUP35_CCDS2290.1_ex2_2:183995251-183995274:+_5-4	NUP35	23	28
TRMT11_CCDS35496.1_ex6_6:126320737-126320760:+_5-4	TRMT11	204	74
OPHN1_CCDS14388.1_ex19_X:67494614-67494637:-_5-4	OPHN1	311	209
PMAIP1_CCDS11975.1_ex1_18:57569914-57569937:+_2-2	PMAIP1	475	453
NQO2_CCDS4481.1_ex2_6:3012819-3012842:+_5-3	NQO2	884	445
ANO8_CCDS32949.1_ex11_19:17441949-17441972:-_5-4	ANO8	1466	1072
HBM_CCDS32347.1_ex1_16:216371-216394:+_5-4	HBM	488	483
C7orf66_CCDS34735.1_ex0_7:108524211-108524234:+_5-2	C7orf66	373	417
MED1_CCDS11336.1_ex0_17:37566425-37566448:+_5-1	MED1	380	543
C1orf52_CCDS703.1_ex2_1:85725181-85725204:+_5-4	C1orf52	584	729
APOH_CCDS11663.1_ex5_17:64222180-64222203:+_5-4	APOH	88	139
MBLAC2_CCDS4067.1_ex1_5:89769734-89769757:+_5-1	MBLAC2	1821	694
MTRF1_CCDS9378.1_ex7_13:41828659-41828682:-_5-3	MTRF1	308	100
SLC2A3_CCDS8586.1_ex7_12:8085590-8085613:+_5-3	SLC2A3	851	314
NABP1_CCDS33352.1_ex5_2:192550356-192550379:+_7-7	NABP1	571	554
CHMP4A_CCDS9619.1_ex5_14:24682613-24682636:-_5-3	CHMP4A	250	421
TANGO6_CCDS45516.1_ex1_16:68893787-68893810:+_5-1	TANGO6	316	348
MAPKAP1_CCDS35139.1_ex7_9:128419939-128419962:+_13-9	MAPKAP1	0	5
GSC2_CCDS13757.1_ex1_22:19137362-19137385:-_5-2	GSC2	692	626
WDR4_CCDS13691.1_ex8_21:44293776-44293799:-_5-5	WDR4	981	605
CDK16_CCDS14276.1_ex1_X:47083866-47083889:-_5-1	CDK16	697	275
GREM1_CCDS10029.1_ex0_15:33023271-33023294:+_6-6	GREM1	204	400
ALDH1A2_CCDS10163.1_ex8_15:58287282-58287305:+_5-2	ALDH1A2	201	211
RNF169_CCDS41691.1_ex0_11:74460402-74460425:-_5-3	RNF169	654	550
ACAD9_CCDS3053.1_ex1_3:128603545-128603568:+_5-2	ACAD9	541	700
CETN1_CCDS11820.1_ex0_18:580521-580544:-_5-1	CETN1	876	591
MED26_CCDS12347.1_ex0_19:16687955-16687978:+_5-2	MED26	709	777
PLEKHA5_CCDS44840.2_ex9_12:19427783-19427806:+_10-7	PLEKHA5	384	237
SIAH2_CCDS3152.1_ex1_3:150480267-150480290:-_5-4	SIAH2	1564	649
MNT_CCDS11018.1_ex4_17:2298275-2298298:+_5-2	MNT	939	711
TMEM45A_CCDS2937.1_ex0_3:100274213-100274236:+_5-2	TMEM45A	178	267
PRDM15_CCDS13676.1_ex20_21:43277326-43277349:-_5-4	PRDM15	1247	881
UGGT1_CCDS2154.1_ex18_2:128910440-128910463:+_5-4	UGGT1	898	333
ZNF257_CCDS46030.1_ex3_19:22270912-22270935:+_5-2	ZNF257	59	119
KLHL4_CCDS14456.1_ex0_X:86773057-86773080:-_5-2	KLHL4	627	448
ADCY2_CCDS3872.2_ex1_5:7414729-7414752:-_5-1	ADCY2	0	0
GPC3_CCDS14638.1_ex5_X:132887941-132887964:-_5-3	GPC3	1228	751
MAGEA12_CCDS14710.1_ex0_X:151900488-151900511:+_3-2	MAGEA12	722	378
THUMPD2_CCDS1805.2_ex7_2:39997154-39997177:-_5-2	THUMPD2	122	110
C22orf46_CCDS46717.1_ex1_22:42089533-42089556:+_5-3	C22orf46	567	465
HLA-DQA2_CCDS4753.1_ex1_6:32713160-32713183:-_5-4	HLA-DQA2	45	412
GJB1_CCDS14408.1_ex0_X:70444030-70444053:+_5-5	GJB1	980	762
ZFP30_CCDS33005.1_ex0_19:38126983-38127006:+_5-5	ZFP30	52	47
TTC5_CCDS9546.1_ex7_14:20768959-20768982:-_5-5	TTC5	326	475
MGMT_CCDS7660.2_ex1_10:131334530-131334553:+_5-1	MGMT	590	391
PPP6R2_CCDS33681.1_ex2_22:50853111-50853134:-_5-2	PPP6R2	557	547
APOBEC3D_CCDS46709.1_ex2_22:39421129-39421152:+_5-3	APOBEC3D	1841	487
ZNF420_CCDS12498.1_ex2_19:37618131-37618154:+_5-3	ZNF420	270	185
PAPPA2_CCDS41438.1_ex0_1:176526047-176526070:+_5-2	PAPPA2	358	266
TASP1_CCDS13116.1_ex8_20:13561594-13561617:+_5-2	TASP1	350	385
VSTM1_CCDS12872.1_ex6_19:54561596-54561619:-_5-2	VSTM1	556	393
ZNF646_CCDS10702.1_ex0_16:31088782-31088805:+_5-2	ZNF646	552	635
HMGB4_CCDS30668.1_ex0_1:34330130-34330153:+_5-5	HMGB4	224	378
MRPS35_CCDS53769.1_ex1_12:27867705-27867728:+_5-1	MRPS35	31	208
STXBP6_CCDS9634.1_ex2_14:25325201-25325224:+_5-2	STXBP6	818	528
KRT75_CCDS8827.1_ex8_12:52827863-52827886:-_5-5	KRT75	165	304
ODF4_CCDS11140.1_ex0_17:8243641-8243664:+_5-2	ODF4	165	126
ANAPC7_CCDS44971.1_ex5_12:110825614-110825637:-_5-2	ANAPC7	696	386
TMEM159_CCDS10595.1_ex1_16:21181873-21181896:+_5-4	TMEM159	818	570
TESC_CCDS53835.1_ex3_12:117484626-117484649:+_5-2	TESC	25	22
CAP2_CCDS4539.1_ex4_6:17507911-17507934:+_5-5	CAP2	721	165
DAZAP1_CCDS12065.1_ex2_19:1418339-1418362:+_5-1	DAZAP1	239	396
OSBP_CCDS7974.1_ex13_11:59382981-59383004:+_5-5	OSBP	449	420
IRF1_CCDS4155.1_ex5_5:131822497-131822520:-_5-1	IRF1	454	273
IQCH_CCDS32273.1_ex8_15:67664954-67664977:+_10-7	IQCH	540	262
NSL1_CCDS1509.1_ex5_1:212964961-212964984:+_5-5	NSL1	247	901
TNFSF12_CCDS11109.1_ex0_17:7452588-7452611:-_5-3	TNFSF12	648	567
KCNA7_CCDS12755.1_ex1_19:49575510-49575533:-_5-4	KCNA7	645	592
SNX7_CCDS755.2_ex1_1:99150444-99150467:-_5-1	SNX7	336	288
MAPRE1_CCDS13208.1_ex0_20:31413832-31413855:+_5-1	MAPRE1	118	621
EIF2B1_CCDS31924.1_ex5_12:124114794-124114817:-_5-2	EIF2B1	65	572
BCL2L10_CCDS10148.1_ex1_15:52404691-52404714:+_5-3	BCL2L10	886	563
HYPK_CCDS10104.1_ex1_15:44093323-44093346:+_5-5	HYPK	41	782
SH3D19_CCDS34077.2_ex14_4:152096169-152096192:+_5-5	SH3D19	537	218
KANK1_CCDS34976.1_ex1_9:712289-712312:+_5-2	KANK1	292	270
RAD21_CCDS6321.1_ex9_8:117870650-117870673:-_5-3	RAD21	3	117
PDGFRB_CCDS4303.1_ex16_5:149512320-149512343:+_5-3	PDGFRB	1097	515
NDUFAF3_CCDS2784.1_ex2_3:49060191-49060214:-_5-2	NDUFAF3	609	659
SNPH_CCDS13012.1_ex3_20:1285890-1285913:-_5-5	SNPH	318	584
POGK_CCDS1254.1_ex3_1:166818604-166818627:-_5-4	POGK	595	613
TRAPPC3_CCDS404.1_ex2_1:36605401-36605424:+_6-6	TRAPPC3	0	357
