sgRNA	gene	CRISPR_C6596646.sample	ERS717283.plasmid
ZSCAN16_CCDS4644.1_ex1_6:28094609-28094632:-_5-5	ZSCAN16	378	564
PNPLA7_CCDS48070.1_ex18_9:140392561-140392584:+_5-1	PNPLA7	2316	2047
CDH4_CCDS13488.1_ex8_20:60485620-60485643:+_5-5	CDH4	508	397
NUDT6_CCDS3729.1_ex0_4:123814296-123814319:+_8-5	NUDT6	942	1092
CD200_CCDS2965.1_ex2_3:112064126-112064149:-_5-4	CD200	265	165
TFAP2A_CCDS34337.1_ex5_6:10410229-10410252:-_5-4	TFAP2A	532	390
RAB7A_CCDS3052.1_ex2_3:128525387-128525410:-_5-5	RAB7A	0	66
SALL1_CCDS10747.1_ex1_16:51174707-51174730:-_5-2	SALL1	614	499
CHAD_CCDS11568.1_ex2_17:48545867-48545890:+_5-4	CHAD	579	671
SYNE1_CCDS5235.1_ex82_6:152683391-152683414:-_5-2	SYNE1	739	698
TMC1_CCDS6643.1_ex5_9:75357394-75357417:+_5-1	TMC1	309	522
BTBD1_CCDS10322.1_ex7_15:83735759-83735782:-_5-5	BTBD1	436	364
SLCO2B1_CCDS44683.1_ex5_11:74883439-74883462:+_5-3	SLCO2B1	283	246
SLC13A5_CCDS11079.1_ex9_17:6609950-6609973:+_5-4	SLC13A5	552	694
RBBP8_CCDS11874.1_ex5_18:20562232-20562255:-_5-1	RBBP8	143	337
C1QL4_CCDS31793.1_ex1_12:49729839-49729862:-_5-2	C1QL4	256	232
CCDC14_CCDS3025.2_ex7_3:123667732-123667755:+_5-4	CCDC14	146	254
PLS1_CCDS3125.1_ex3_3:142395051-142395074:-_5-1	PLS1	64	75
NPS_CCDS41577.1_ex2_10:129350719-129350742:-_5-2	NPS	303	276
SERPINB10_CCDS11990.1_ex0_18:61582864-61582887:+_5-1	SERPINB10	387	313
FAM124B_CCDS2461.1_ex1_2:225266127-225266150:-_5-1	FAM124B	561	466
CITED1_CCDS14419.1_ex0_X:71522037-71522060:+_5-5	CITED1	408	309
FBLN2_CCDS46761.1_ex1_3:13649574-13649597:-_5-4	FBLN2	518	488
DSTN_CCDS13127.1_ex1_20:17581511-17581534:+_5-1	DSTN	66	91
SATB2_CCDS2327.1_ex4_2:200213827-200213850:+_5-3	SATB2	451	389
MRS2_CCDS4552.1_ex1_6:24405454-24405477:-_5-4	MRS2	13	30
FAM195B_CCDS45814.1_ex1_17:79781335-79781358:+_5-1	FAM195B	1375	1098
CARD14_CCDS11768.1_ex2_17:78157970-78157993:+_5-4	CARD14	391	640
KY_CCDS46920.1_ex5_3:134343954-134343977:+_5-5	KY	638	691
KBTBD4_CCDS44594.1_ex2_11:47599235-47599258:+_5-4	KBTBD4	0	7
F2RL2_CCDS4031.1_ex0_5:75913925-75913948:-_5-2	F2RL2	378	342
ZBTB25_CCDS9765.1_ex1_14:64957077-64957100:-_5-5	ZBTB25	30	24
ACOX2_CCDS33775.1_ex12_3:58520160-58520183:-_5-5	ACOX2	361	283
SPR_CCDS1920.1_ex0_2:73114674-73114697:+_5-2	SPR	388	591
TIMM21_CCDS12003.1_ex2_18:71822582-71822605:-_5-4	TIMM21	126	302
RIF1_CCDS2194.1_ex28_2:152319665-152319688:+_5-5	RIF1	608	696
PSMD12_CCDS11669.1_ex7_17:65346348-65346371:-_5-2	PSMD12	0	333
ZNF785_CCDS10685.1_ex1_16:30596528-30596551:-_5-5	ZNF785	851	701
MCCD1_CCDS34396.1_ex0_6:31496889-31496912:+_5-1	MCCD1	538	313
FAM129C_CCDS12362.1_ex6_19:17650031-17650054:-_5-3	FAM129C	327	359
MMP21_CCDS7647.1_ex5_10:127462495-127462518:+_5-2	MMP21	274	415
PLEKHA1_CCDS55730.1_ex4_10:124172465-124172488:+_5-4	PLEKHA1	178	384
TMPRSS7_CCDS43129.2_ex2_3:111764639-111764662:+_5-1	TMPRSS7	272	396
C11orf91_CCDS53615.1_ex1_11:33722135-33722158:-_5-3	C11orf91	0	0
CD164L2_CCDS302.1_ex3_1:27709088-27709111:-_5-3	CD164L2	423	542
PLEKHG1_CCDS34552.1_ex3_6:151117021-151117044:+_5-2	PLEKHG1	107	205
AKAP8_CCDS12329.1_ex9_19:15483748-15483771:+_5-3	AKAP8	1072	680
YPEL4_CCDS7963.1_ex3_11:57414447-57414470:+_5-5	YPEL4	923	993
KDM4A_CCDS491.1_ex1_1:44121394-44121417:-_5-1	KDM4A	673	440
WDYHV1_CCDS6344.1_ex3_8:124448775-124448798:-_6-2	WDYHV1	6	15
CST6_CCDS8126.1_ex1_11:65780314-65780337:+_5-5	CST6	606	529
TBC1D9_CCDS47136.1_ex15_4:141598046-141598069:-_5-4	TBC1D9	1175	941
PLEKHO1_CCDS945.1_ex1_1:150123198-150123221:+_5-1	PLEKHO1	236	362
FABP7_CCDS5127.1_ex1_6:123101523-123101546:+_5-3	FABP7	84	22
DPF2_CCDS8100.1_ex1_11:65107988-65108011:+_5-1	DPF2	295	277
LPIN3_CCDS33469.1_ex2_20:39977490-39977513:+_5-2	LPIN3	864	533
DDX18_CCDS2120.1_ex5_2:118579511-118579534:+_5-5	DDX18	0	232
RBPMS2_CCDS32271.1_ex5_15:65043791-65043814:+_5-5	RBPMS2	569	339
DACH2_CCDS14455.1_ex4_X:85950035-85950058:-_5-2	DACH2	89	94
SKP2_CCDS3915.1_ex6_5:36171813-36171836:+_6-6	SKP2	72	150
C20orf144_CCDS13223.1_ex0_20:32250255-32250278:-_5-1	C20orf144	861	807
FJX1_CCDS44570.1_ex0_11:35640666-35640689:+_5-3	FJX1	554	396
PTBP2_CCDS754.1_ex5_1:97243204-97243227:-_5-3	PTBP2	1279	742
C11orf80_CCDS53664.1_ex0_11:66512341-66512364:+_5-1	C11orf80	385	439
DMRTB1_CCDS581.1_ex0_1:53925423-53925446:-_5-2	DMRTB1	73	574
PEX13_CCDS1866.1_ex1_2:61258748-61258771:+_5-1	PEX13	127	116
CXCL1_CCDS47074.1_ex1_4:74735459-74735482:+_5-5	CXCL1	144	284
RPL18A_CCDS12367.1_ex2_19:17972904-17972927:+_5-2	RPL18A	0	675
PFN2_CCDS3148.1_ex2_3:149688547-149688570:-_5-5	PFN2	374	444
EAF1_CCDS2626.1_ex3_3:15475875-15475898:-_5-3	EAF1	1068	1010
TMCO1_CCDS1251.2_ex6_1:165738018-165738041:-_5-5	TMCO1	278	437
RDH8_CCDS12223.2_ex2_19:10129481-10129504:-_5-4	RDH8	228	227
MEF2C_CCDS47244.1_ex5_5:88047690-88047713:+_5-2	MEF2C	417	306
BANP_CCDS10966.2_ex2_16:88017827-88017850:-_5-1	BANP	270	817
SLC14A2_CCDS11924.1_ex4_18:43217141-43217164:-_5-2	SLC14A2	120	271
ZNF117_CCDS43593.1_ex0_7:64439401-64439424:+_5-3	ZNF117	212	259
IL26_CCDS8981.1_ex4_12:68619430-68619453:-_5-5	IL26	147	119
LMF2_CCDS14093.2_ex10_22:50944755-50944778:-_5-5	LMF2	643	533
MARK3_CCDS41993.1_ex1_14:103871459-103871482:-_5-1	MARK3	660	538
FOXRED2_CCDS13929.1_ex7_22:36902093-36902116:-_5-4	FOXRED2	705	935
HPSE2_CCDS53566.1_ex8_10:100992118-100992141:+_5-2	HPSE2	843	525
VMA21_CCDS35430.1_ex2_X:150573374-150573397:+_5-3	VMA21	43	482
SELPLG_CCDS31895.2_ex0_12:109017665-109017688:-_5-2	SELPLG	893	642
C18orf42_CCDS54179.1_ex0_18:5145652-5145675:-_2-2	C18orf42	396	477
P2RX6_CCDS13788.2_ex6_22:21377562-21377585:+_5-5	P2RX6	646	529
ULK2_CCDS11213.1_ex20_17:19748607-19748630:+_5-2	ULK2	585	617
MBD2_CCDS11953.1_ex5_18:51750524-51750547:-_5-3	MBD2	474	516
ACTL7A_CCDS6772.1_ex0_9:111624973-111624996:+_5-4	ACTL7A	356	333
ZNF239_CCDS41502.1_ex0_10:44053166-44053189:-_5-5	ZNF239	33	39
LRRC36_CCDS32467.1_ex5_16:67397602-67397625:-_5-3	LRRC36	551	447
TEX35_CCDS1323.1_ex6_1:178489807-178489830:+_7-6	TEX35	219	225
PRMT2_CCDS13737.1_ex1_21:48063534-48063557:-_5-2	PRMT2	793	881
VGLL1_CCDS14658.1_ex1_X:135630823-135630846:-_5-3	VGLL1	689	753
TAF15_CCDS32623.1_ex6_17:34151118-34151141:+_5-3	TAF15	475	521
MTMR14_CCDS43043.1_ex1_3:9695358-9695381:+_5-1	MTMR14	200	185
GNA15_CCDS12104.1_ex2_19:3150262-3150285:-_5-4	GNA15	547	613
PIH1D1_CCDS12765.1_ex6_19:49952880-49952903:-_5-5	PIH1D1	115	246
IL22RA1_CCDS247.1_ex1_1:24449894-24449917:+_5-2	IL22RA1	725	853
HNF4A_CCDS13330.1_ex2_20:43036017-43036040:+_5-1	HNF4A	884	713
AGR3_CCDS5365.1_ex2_7:16901021-16901044:+_5-1	AGR3	724	755
PDCD11_CCDS31276.1_ex8_10:105173828-105173851:-_5-2	PDCD11	78	204
MED6_CCDS61483.1_ex4_14:71063372-71063395:+_5-4	MED6	1	273
TRPV6_CCDS5874.1_ex13_7:142575738-142575761:+_5-5	TRPV6	253	233
ASAP3_CCDS235.1_ex24_1:23810518-23810541:-_5-5	ASAP3	676	707
TUB_CCDS7786.1_ex6_11:8118294-8118317:-_5-5	TUB	180	249
INSL6_CCDS6458.1_ex1_9:5185452-5185475:-_5-5	INSL6	661	563
SNX19_CCDS31721.1_ex10_11:130785193-130785216:-_5-4	SNX19	523	379
NHLRC1_CCDS4542.1_ex0_6:18122607-18122630:-_5-4	NHLRC1	621	506
YIPF6_CCDS14389.1_ex3_X:67738633-67738656:-_5-2	YIPF6	224	188
MAP3K5_CCDS5179.1_ex28_6:137041607-137041630:+_5-3	MAP3K5	283	171
TXNDC2_CCDS11846.1_ex0_18:9887599-9887622:-_6-6	TXNDC2	484	413
OLFML2B_CCDS1236.1_ex6_1:161989774-161989797:+_5-3	OLFML2B	364	407
SPIN3_CCDS43963.1_ex0_X:57020850-57020873:+_5-1	SPIN3	0	3
ZNF26_CCDS31939.1_ex1_12:133583731-133583754:+_5-1	ZNF26	8	16
TMEM194A_CCDS31841.1_ex3_12:57457940-57457963:-_5-1	TMEM194A	718	552
BAZ1B_CCDS5549.1_ex12_7:72892869-72892892:-_5-2	BAZ1B	75	109
CYP4V2_CCDS34119.1_ex4_4:187118741-187118764:-_5-5	CYP4V2	34	41
C3_CCDS32883.1_ex33_19:6713504-6713527:+_5-4	C3	195	128
SC5D_CCDS8435.1_ex1_11:121175077-121175100:-_5-1	SC5D	52	36
HNRNPH3_CCDS7278.1_ex2_10:70098278-70098301:+_5-2	HNRNPH3	139	89
SCGB2A2_CCDS8018.1_ex1_11:62038385-62038408:-_3-1	SCGB2A2	518	380
UNC79_CCDS9911.2_ex14_14:94044274-94044297:-_5-4	UNC79	222	221
MAST3_CCDS46014.1_ex7_19:18234781-18234804:+_5-4	MAST3	634	485
RUNX3_CCDS257.1_ex2_1:25245784-25245807:-_5-3	RUNX3	183	303
GMPPA_CCDS2441.1_ex3_2:220366584-220366607:+_5-1	GMPPA	810	686
DTNB_CCDS46233.1_ex13_2:25851038-25851061:-_5-5	DTNB	267	192
SMC6_CCDS1690.1_ex14_2:17898143-17898166:+_5-2	SMC6	126	327
SLCO4C1_CCDS34205.1_ex7_5:101595969-101595992:+_5-1	SLCO4C1	397	412
TMEFF2_CCDS2314.1_ex7_2:193049136-193049159:-_5-2	TMEFF2	363	355
RUNX1T1_CCDS47891.1_ex6_8:93017363-93017386:-_5-4	RUNX1T1	123	98
ZNF696_CCDS6399.1_ex1_8:144378147-144378170:-_5-4	ZNF696	607	690
SH3KBP1_CCDS14193.1_ex9_X:19626075-19626098:-_5-4	SH3KBP1	203	193
DEFB108B_CCDS31631.1_ex1_11:71548517-71548540:-_4-4	DEFB108B	82	50
ZNF416_CCDS12954.1_ex0_19:58084703-58084726:+_5-1	ZNF416	138	258
C11orf84_CCDS31594.1_ex1_11:63585314-63585337:+_5-1	C11orf84	499	444
ARRB1_CCDS31640.1_ex10_11:74994489-74994512:-_5-4	ARRB1	1201	1090
KHDC1_CCDS43480.1_ex1_6:73951780-73951803:+_5-1	KHDC1	450	342
PLEKHG4B_CCDS34124.1_ex9_5:161929-161952:+_5-4	PLEKHG4B	295	283
EHMT2_CCDS4725.1_ex19_6:31857033-31857056:+_5-3	EHMT2	196	304
BHMT2_CCDS4045.1_ex2_5:78375186-78375209:+_5-2	BHMT2	244	189
IGLL1_CCDS13809.1_ex2_22:23922225-23922248:-_5-3	IGLL1	635	462
ZNF709_CCDS42504.1_ex1_19:12577318-12577341:-_5-4	ZNF709	73	144
MRPL36_CCDS3865.1_ex0_5:1798929-1798952:+_5-4	MRPL36	102	643
NFKB1_CCDS3657.1_ex11_4:103516047-103516070:+_5-5	NFKB1	244	197
NRIP1_CCDS13568.1_ex0_21:16340136-16340159:-_5-5	NRIP1	505	392
EVX1_CCDS5413.1_ex0_7:27282763-27282786:+_5-1	EVX1	779	499
TUBG1_CCDS11433.1_ex4_17:40764463-40764486:-_5-3	TUBG1	2	454
PERP_CCDS5188.1_ex1_6:138417539-138417562:+_5-2	PERP	192	339
ALOX12B_CCDS11129.1_ex8_17:7983189-7983212:-_5-1	ALOX12B	356	479
LETM2_CCDS56534.1_ex3_8:38258447-38258470:+_5-3	LETM2	309	581
EML6_CCDS46286.1_ex7_2:55074697-55074720:-_5-4	EML6	928	877
OTX1_CCDS1873.1_ex2_2:63282720-63282743:-_5-4	OTX1	438	672
KRT76_CCDS8838.1_ex7_12:53169235-53169258:-_5-3	KRT76	125	144
GNRH2_CCDS13040.1_ex0_20:3025127-3025150:+_5-1	GNRH2	704	771
KRTAP25-1_CCDS46640.1_ex0_21:31661685-31661708:-_5-5	KRTAP25-1	615	463
PDDC1_CCDS7713.1_ex3_11:772427-772450:-_5-1	PDDC1	331	527
TEX12_CCDS31679.1_ex1_11:112041159-112041182:-_5-1	TEX12	271	421
KRT4_CCDS41787.2_ex8_12:53207543-53207566:-_5-5	KRT4	819	573
LRRFIP1_CCDS2521.1_ex5_2:238657932-238657955:-_5-4	LRRFIP1	289	426
TSEN54_CCDS11724.1_ex6_17:73517491-73517514:+_5-3	TSEN54	456	614
TMEM59L_CCDS12383.1_ex4_19:18727816-18727839:-_5-5	TMEM59L	213	343
DDX10_CCDS8342.1_ex6_11:108559775-108559798:-_5-3	DDX10	796	558
SLC25A42_CCDS32966.1_ex3_19:19216394-19216417:-_5-2	SLC25A42	419	325
POLR1A_CCDS42706.1_ex32_2:86327217-86327240:+_5-4	POLR1A	75	426
GCNT2_CCDS34338.1_ex0_6:10529262-10529285:-_15-1	GCNT2	259	308
DDI2_CCDS30607.1_ex1_1:15953210-15953233:+_5-2	DDI2	48	153
MAGEB10_CCDS35221.1_ex0_X:27840092-27840115:+_5-5	MAGEB10	30	52
COQ4_CCDS6898.1_ex1_9:131085409-131085432:+_5-3	COQ4	11	27
EGFL8_CCDS4743.1_ex3_6:32134691-32134714:+_5-5	EGFL8	554	409
FBXW11_CCDS34289.1_ex6_5:171318582-171318605:-_5-3	FBXW11	430	618
WDR45_CCDS14318.1_ex5_X:48934101-48934124:-_5-2	WDR45	198	398
OTUD5_CCDS14313.1_ex4_X:48791817-48791840:+_5-3	OTUD5	239	182
LGALSL_CCDS1877.1_ex3_2:64683458-64683481:-_5-5	LGALSL	643	639
TECPR2_CCDS32162.1_ex4_14:102891475-102891498:-_5-4	TECPR2	378	343
PAPPA2_CCDS41438.1_ex1_1:176563802-176563825:+_5-4	PAPPA2	758	550
TPP1_CCDS7770.1_ex10_11:6640001-6640024:+_5-5	TPP1	546	484
MUC1_CCDS55640.1_ex6_1:155161898-155161921:+_11-9	MUC1	387	594
SOWAHD_CCDS43984.1_ex0_X:118892736-118892759:+_5-1	SOWAHD	408	228
CCDC40_CCDS42395.1_ex8_17:78032736-78032759:-_5-4	CCDC40	800	654
WDR16_CCDS11149.2_ex6_17:9511516-9511539:-_5-5	WDR16	768	557
SPANXN2_CCDS35419.1_ex0_X:142795503-142795526:-_5-5	SPANXN2	0	0
RAD51AP2_CCDS42656.1_ex2_2:17699497-17699520:+_5-5	RAD51AP2	674	607
C1orf122_CCDS427.2_ex1_1:38274328-38274351:-_7-4	C1orf122	455	733
RNF7_CCDS3118.1_ex2_3:141463987-141464010:+_7-6	RNF7	1158	793
KBTBD8_CCDS2906.2_ex2_3:67053801-67053824:-_5-4	KBTBD8	103	55
SAP25_CCDS55137.1_ex2_7:100170550-100170573:+_5-4	SAP25	115	242
TRIM45_CCDS44200.1_ex4_1:117661320-117661343:-_5-2	TRIM45	209	430
ZSWIM5_CCDS41319.1_ex13_1:45671772-45671795:-_5-3	ZSWIM5	299	417
GIF_CCDS7977.1_ex5_11:59610000-59610023:+_5-3	GIF	755	376
UBE2G2_CCDS13714.1_ex2_21:46197214-46197237:+_5-4	UBE2G2	97	141
CDKAL1_CCDS4546.1_ex1_6:20548842-20548865:+_5-2	CDKAL1	75	126
RCAN3_CCDS254.1_ex0_1:24840997-24841020:-_10-2	RCAN3	131	169
SP9_CCDS46453.1_ex1_2:175201222-175201245:+_5-2	SP9	509	390
SLURP1_CCDS6387.1_ex1_8:143823260-143823283:+_5-4	SLURP1	727	356
PTPRJ_CCDS44596.1_ex4_11:48145319-48145342:+_5-4	PTPRJ	736	584
LRIT1_CCDS7373.1_ex1_10:85993896-85993919:-_5-1	LRIT1	813	650
FMNL2_CCDS46429.1_ex10_2:153468100-153468123:-_5-5	FMNL2	540	549
MARCH3_CCDS4141.1_ex2_5:126250810-126250833:-_5-4	MARCH3	300	494
BUD13_CCDS53712.1_ex7_11:116636081-116636104:+_5-3	BUD13	432	814
GCLC_CCDS4952.1_ex13_6:53385674-53385697:+_5-4	GCLC	737	623
COX17_CCDS2993.1_ex0_3:119394050-119394073:-_4-1	COX17	68	66
HNRNPL_CCDS33015.1_ex10_19:39336491-39336514:+_5-3	HNRNPL	0	154
AAR2_CCDS13273.1_ex0_20:34827917-34827940:-_5-2	AAR2	418	525
PARL_CCDS3248.1_ex7_3:183584468-183584491:+_5-4	PARL	0	9
RNASE12_CCDS32037.1_ex0_14:21058758-21058781:+_5-4	RNASE12	195	241
PAK7_CCDS13107.1_ex6_20:9560804-9560827:+_5-2	PAK7	980	623
DCAF10_CCDS6613.2_ex0_9:37801381-37801404:-_5-5	DCAF10	200	255
NSUN6_CCDS7130.1_ex8_10:18931398-18931421:+_5-4	NSUN6	238	239
KLHL15_CCDS35217.1_ex1_X:24024568-24024591:-_5-5	KLHL15	17	71
ZNF217_CCDS13443.1_ex3_20:52198656-52198679:-_5-3	ZNF217	496	442
KRTAP10-8_CCDS13713.1_ex0_21:46032186-46032209:-_5-2	KRTAP10-8	162	513
SLC26A10_CCDS8949.2_ex0_12:58014154-58014177:-_5-1	SLC26A10	210	272
ARHGEF3_CCDS2878.1_ex7_3:56789041-56789064:+_5-2	ARHGEF3	623	544
C1orf177_CCDS44153.1_ex2_1:55273209-55273232:-_5-3	C1orf177	232	301
PYGO1_CCDS10155.1_ex0_15:55839205-55839228:+_5-4	PYGO1	286	227
CDK17_CCDS53819.1_ex13_12:96717841-96717864:+_5-5	CDK17	280	353
NFKB2_CCDS41564.1_ex3_10:104156481-104156504:+_5-2	NFKB2	127	207
TFAP2D_CCDS4933.1_ex1_6:50683046-50683069:-_5-1	TFAP2D	435	683
RORA_CCDS10177.1_ex6_15:60803613-60803636:-_5-2	RORA	358	400
CTH_CCDS53333.1_ex2_1:70887312-70887335:+_5-4	CTH	34	9
AOAH_CCDS5448.1_ex13_7:36661362-36661385:-_5-3	AOAH	782	582
CHML_CCDS31073.1_ex0_1:241798836-241798859:-_5-5	CHML	243	308
THAP10_CCDS10237.1_ex2_15:71184216-71184239:+_5-2	THAP10	480	442
PIKFYVE_CCDS2382.1_ex4_2:209150587-209150610:+_5-4	PIKFYVE	657	572
SCCPDH_CCDS31084.1_ex5_1:246921531-246921554:+_5-3	SCCPDH	420	315
BPTF_CCDS11672.1_ex0_17:65822214-65822237:+_5-2	BPTF	154	507
FOXJ2_CCDS8587.1_ex2_12:8196300-8196323:-_5-3	FOXJ2	87	80
SLAIN1_CCDS31995.2_ex5_13:78334952-78334975:+_7-7	SLAIN1	277	384
TMEM67_CCDS47893.1_ex8_8:94793906-94793929:+_5-4	TMEM67	110	33
MAPKAP1_CCDS35139.1_ex7_9:128419958-128419981:+_13-10	MAPKAP1	490	477
TAS2R42_CCDS31747.1_ex0_12:11339422-11339445:-_5-5	TAS2R42	74	52
NDST1_CCDS34277.1_ex0_5:149901082-149901105:+_5-1	NDST1	496	515
CLECL1_CCDS8603.1_ex1_12:9885618-9885641:-_5-2	CLECL1	590	603
IL6ST_CCDS3971.1_ex13_5:55265593-55265616:-_5-5	IL6ST	517	351
DPEP3_CCDS10856.1_ex9_16:68014063-68014086:+_5-4	DPEP3	472	479
FAM73B_CCDS6917.1_ex1_9:131804702-131804725:+_5-2	FAM73B	332	455
SEC23A_CCDS9668.1_ex18_14:39565155-39565178:+_5-5	SEC23A	17	51
AKAP7_CCDS5142.2_ex4_6:131490337-131490360:+_14-5	AKAP7	239	198
ANGPTL1_CCDS1327.1_ex3_1:178834475-178834498:-_5-2	ANGPTL1	28	51
PPP1CB_CCDS33169.1_ex2_2:29001858-29001881:-_5-5	PPP1CB	59	183
SCLY_CCDS2524.2_ex1_2:238973012-238973035:+_5-2	SCLY	444	465
MLN_CCDS47412.1_ex2_6:33766991-33767014:-_5-3	MLN	394	411
CYP19A1_CCDS10139.1_ex5_15:51514689-51514712:+_5-2	CYP19A1	244	385
ZFPL1_CCDS8092.1_ex2_11:64853901-64853924:-_5-2	ZFPL1	672	649
BROX_CCDS1534.1_ex6_1:222900544-222900567:-_5-4	BROX	794	540
PINK1_CCDS211.1_ex1_1:20964418-20964441:+_5-3	PINK1	101	164
STYK1_CCDS8629.1_ex6_12:10783869-10783892:-_5-5	STYK1	120	300
MYRF_CCDS31579.1_ex4_11:61537720-61537743:-_5-2	MYRF	282	441
SESN1_CCDS5070.1_ex6_6:109321780-109321803:+_5-4	SESN1	436	419
KISS1R_CCDS12049.1_ex0_19:917701-917724:+_5-1	KISS1R	713	650
LRRC15_CCDS3306.1_ex0_3:194081517-194081540:+_5-5	LRRC15	431	475
CDCA3_CCDS8565.1_ex1_12:6958574-6958597:+_5-1	CDCA3	216	364
APOD_CCDS33925.1_ex3_3:195306216-195306239:+_5-5	APOD	622	534
PRPSAP2_CCDS11200.1_ex3_17:18781165-18781188:-_5-2	PRPSAP2	522	410
SV2A_CCDS940.1_ex11_1:149884913-149884936:-_5-4	SV2A	825	691
DMRTA2_CCDS44141.1_ex1_1:50886795-50886818:-_5-3	DMRTA2	649	563
BBS1_CCDS8142.1_ex8_11:66288790-66288813:+_5-4	BBS1	385	376
CCR7_CCDS11369.1_ex0_17:38711928-38711951:+_5-3	CCR7	301	266
KCNN4_CCDS12630.1_ex5_19:44278743-44278766:-_5-4	KCNN4	807	716
C9orf37_CCDS35189.1_ex0_9:140510412-140510435:+_5-3	C9orf37	239	224
TBC1D26_CCDS42265.1_ex1_17:15638978-15639001:-_5-1	TBC1D26	1063	2268
C2orf50_CCDS1678.1_ex1_2:11280669-11280692:-_5-5	C2orf50	12	13
POLR2E_CCDS12056.1_ex5_19:1093936-1093959:+_5-3	POLR2E	5	513
HIST1H2BA_CCDS4563.1_ex0_6:25727236-25727259:-_5-2	HIST1H2BA	0	13
ARPC1B_CCDS5661.1_ex2_7:98985853-98985876:-_5-4	ARPC1B	122	68
RUSC1_CCDS1112.1_ex2_1:155295108-155295131:-_5-3	RUSC1	559	371
C2CD5_CCDS31758.1_ex15_12:22659700-22659723:+_5-2	C2CD5	320	307
B2M_CCDS10113.1_ex1_15:45007643-45007666:+_5-1	B2M	508	243
NTAN1_CCDS10558.1_ex6_16:15141329-15141352:+_5-2	NTAN1	77	91
CCDC155_CCDS46140.1_ex1_19:49897804-49897827:-_5-1	CCDC155	447	564
C11orf52_CCDS8353.1_ex3_11:111796677-111796700:+_5-2	C11orf52	208	218
SPATA25_CCDS13383.1_ex0_20:44515586-44515609:-_5-4	SPATA25	445	409
PPP4R1_CCDS42412.1_ex9_18:9570376-9570399:-_5-1	PPP4R1	229	311
HRASLS2_CCDS8046.1_ex1_11:63326025-63326048:-_5-3	HRASLS2	282	243
PLGRKT_CCDS6463.1_ex1_9:5361100-5361123:-_5-1	PLGRKT	682	610
SCGB1D4_CCDS31583.1_ex1_11:62065031-62065054:+_3-2	SCGB1D4	391	279
HOXA3_CCDS5404.1_ex1_7:27150051-27150074:-_5-4	HOXA3	414	406
VAMP2_CCDS32561.1_ex3_17:8065599-8065622:-_5-5	VAMP2	178	228
SRSF6_CCDS13318.1_ex1_20:42087106-42087129:+_5-2	SRSF6	359	586
IPCEF1_CCDS47509.1_ex2_6:154521161-154521184:-_5-3	IPCEF1	757	576
CAPN2_CCDS31035.1_ex8_1:223940515-223940538:+_5-5	CAPN2	932	782
HUS1B_CCDS4470.1_ex0_6:656762-656785:-_5-5	HUS1B	934	670
ARID3B_CCDS10264.1_ex0_15:74836469-74836492:-_5-1	ARID3B	348	328
TRAF3IP2_CCDS5093.1_ex7_6:111912700-111912723:+_10-8	TRAF3IP2	886	509
COL17A1_CCDS7554.1_ex47_10:105830290-105830313:-_5-3	COL17A1	107	212
RSAD1_CCDS11569.1_ex0_17:48556355-48556378:-_5-1	RSAD1	262	271
KLHL13_CCDS14571.1_ex4_X:117054302-117054325:+_5-5	KLHL13	492	382
PFDN5_CCDS8853.1_ex3_12:53691662-53691685:+_8-5	PFDN5	239	465
CHL1_CCDS2556.1_ex2_3:369923-369946:+_5-3	CHL1	422	400
RGS13_CCDS1376.1_ex2_1:192627343-192627366:+_5-2	RGS13	0	0
TOMM40_CCDS12646.1_ex0_19:45394817-45394840:+_5-1	TOMM40	0	164
NUP62_CCDS12788.1_ex0_19:50412903-50412926:+_5-5	NUP62	137	491
CXorf40B_CCDS35426.1_ex1_X:149101971-149101994:+_5-5	CXorf40B	662	1539
SMG5_CCDS1137.1_ex16_1:156243185-156243208:+_5-5	SMG5	88	697
ZBTB11_CCDS2943.1_ex7_3:101384073-101384096:-_5-2	ZBTB11	240	438
KLHL22_CCDS13780.1_ex4_22:20825728-20825751:+_5-5	KLHL22	404	549
GALNT9_CCDS41866.1_ex3_12:132685661-132685684:+_5-2	GALNT9	800	840
NOMO2_CCDS10570.1_ex30_16:18573196-18573219:-_5-4	NOMO2	562	673
LRRC6_CCDS6365.1_ex10_8:133673757-133673780:-_5-5	LRRC6	0	3
FIBIN_CCDS7861.1_ex0_11:27016413-27016436:+_5-3	FIBIN	558	660
CMTM7_CCDS33730.1_ex1_3:32483377-32483400:-_5-4	CMTM7	540	435
RILP_CCDS11009.1_ex7_17:1552953-1552976:-_5-5	RILP	33	247
FKBP6_CCDS43595.1_ex3_7:72744285-72744308:-_5-2	FKBP6	222	128
TNNT3_CCDS41594.1_ex9_11:1955162-1955185:+_5-3	TNNT3	391	324
SDE2_CCDS41473.1_ex2_1:226178999-226179022:-_5-1	SDE2	14	101
HMOX1_CCDS13914.1_ex2_22:35782691-35782714:-_5-2	HMOX1	500	368
ZNF624_CCDS11180.1_ex0_17:16527778-16527801:-_5-4	ZNF624	51	140
ANKMY1_CCDS2535.1_ex10_2:241492417-241492440:-_5-5	ANKMY1	295	365
ISYNA1_CCDS12379.1_ex6_19:18547560-18547583:+_5-5	ISYNA1	223	298
ADAM2_CCDS34884.1_ex12_8:39646189-39646212:+_5-2	ADAM2	83	154
TRAF7_CCDS10461.1_ex7_16:2222493-2222516:-_5-4	TRAF7	94	544
