sgRNA	gene	CRISPR_C7020653.sample	ERS717283.plasmid
ACAD8_CCDS8498.1_ex3_11:134128465-134128488:-_5-4	ACAD8	0	1
NAPG_CCDS45827.1_ex8_18:10546386-10546409:-_5-5	NAPG	0	8
OGN_CCDS6695.1_ex4_9:95163378-95163401:+_5-4	OGN	82	106
PIK3R2_CCDS12371.1_ex0_19:18266861-18266884:-_5-1	PIK3R2	1064	609
ARSD_CCDS35196.1_ex5_X:2835866-2835889:-_5-1	ARSD	162	221
ZNF787_CCDS42634.1_ex0_19:56600156-56600179:+_5-3	ZNF787	957	574
PCDHA2_CCDS54914.1_ex0_5:140175324-140175347:-_5-4	PCDHA2	20	77
SLC8A3_CCDS35498.1_ex1_14:70515726-70515749:-_11-4	SLC8A3	18	207
PPP4R1_CCDS42412.1_ex15_18:9588724-9588747:+_5-4	PPP4R1	60	38
PGM2_CCDS3443.1_ex6_4:37845974-37845997:+_5-4	PGM2	556	313
TFAP2A_CCDS34337.1_ex5_6:10410138-10410161:-_5-3	TFAP2A	572	361
ADAT2_CCDS43511.1_ex2_6:143753721-143753744:+_5-1	ADAT2	200	420
LRP6_CCDS8647.1_ex21_12:12397343-12397366:-_5-5	LRP6	133	472
PAIP2B_CCDS46322.1_ex2_2:71429610-71429633:+_5-5	PAIP2B	206	345
ABCF3_CCDS3254.1_ex6_3:183906138-183906161:+_5-4	ABCF3	57	315
DOCK6_CCDS45975.1_ex31_19:11348430-11348453:+_5-3	DOCK6	449	518
HOXB1_CCDS32675.1_ex1_17:46607817-46607840:+_5-2	HOXB1	617	431
PRDM13_CCDS43487.1_ex3_6:100061376-100061399:-_5-4	PRDM13	64	174
ENTHD1_CCDS13998.1_ex4_22:40257815-40257838:+_5-2	ENTHD1	61	358
IGLON5_CCDS46158.1_ex1_19:51825374-51825397:+_5-2	IGLON5	1923	626
ESRRA_CCDS41667.1_ex2_11:64081699-64081722:+_5-1	ESRRA	693	599
LLGL2_CCDS11725.1_ex4_17:73555439-73555462:+_5-5	LLGL2	1091	503
SEC14L4_CCDS13878.1_ex7_22:30891379-30891402:-_5-3	SEC14L4	756	398
C17orf97_CCDS32519.2_ex1_17:263116-263139:-_5-3	C17orf97	780	462
MPHOSPH6_CCDS10937.1_ex3_16:82197683-82197706:+_5-4	MPHOSPH6	231	300
ZKSCAN1_CCDS34698.1_ex3_7:99627936-99627959:+_5-5	ZKSCAN1	56	190
NFKB1_CCDS3657.1_ex5_4:103498083-103498106:+_5-2	NFKB1	1006	281
FUT8_CCDS9775.1_ex5_14:66188481-66188504:+_5-3	FUT8	58	92
ZFYVE26_CCDS9788.1_ex28_14:68260332-68260355:+_5-1	ZFYVE26	701	894
B3GNT7_CCDS46540.1_ex1_2:232263226-232263249:+_5-5	B3GNT7	2257	744
ADAM12_CCDS7653.1_ex14_10:127789635-127789658:-_5-1	ADAM12	729	546
CRCP_CCDS47599.1_ex3_7:65610437-65610460:+_14-9	CRCP	377	650
GGA3_CCDS11716.1_ex8_17:73237744-73237767:-_5-3	GGA3	232	140
PIFO_CCDS833.1_ex1_1:111889627-111889650:+_5-1	PIFO	29	354
LRRC30_CCDS42409.1_ex0_18:7231498-7231521:-_5-3	LRRC30	267	233
NTNG1_CCDS30785.1_ex0_1:107691439-107691462:+_5-2	NTNG1	768	589
TRIM7_CCDS43414.1_ex4_5:180626873-180626896:+_14-4	TRIM7	673	653
NPHP1_CCDS2086.1_ex15_2:110927398-110927421:-_5-5	NPHP1	170	338
PLBD2_CCDS53834.1_ex0_12:113796672-113796695:+_5-2	PLBD2	1399	731
RFT1_CCDS2869.1_ex11_3:53159949-53159972:-_5-5	RFT1	580	556
MTUS2_CCDS41874.1_ex2_13:30054416-30054439:+_10-8	MTUS2	166	292
FBXW4_CCDS31271.1_ex8_10:103454159-103454182:+_5-5	FBXW4	272	314
FXR2_CCDS45604.1_ex12_17:7507122-7507145:-_5-2	FXR2	1449	677
ERAP2_CCDS4086.1_ex1_5:96219544-96219567:-_5-2	ERAP2	609	339
CREB1_CCDS2374.1_ex4_2:208440025-208440048:+_5-5	CREB1	330	301
NEURL1B_CCDS47342.1_ex2_5:172110607-172110630:+_5-5	NEURL1B	1474	1075
ESYT1_CCDS53801.1_ex5_12:56525340-56525363:-_5-3	ESYT1	222	764
PRDM10_CCDS44771.1_ex15_11:129812437-129812460:-_5-4	PRDM10	112	174
IER2_CCDS12295.1_ex0_19:13264109-13264132:+_5-1	IER2	482	545
BBIP1_CCDS55726.1_ex0_10:112660206-112660229:-_10-1	BBIP1	69	432
RMND5A_CCDS1991.1_ex2_2:86979023-86979046:+_5-1	RMND5A	228	423
PSMG4_CCDS47360.1_ex1_6:3263943-3263966:-_6-5	PSMG4	238	598
CLEC4F_CCDS1910.1_ex3_2:71043854-71043877:+_5-2	CLEC4F	1203	530
DYNLL2_CCDS11601.1_ex1_17:56166535-56166558:+_5-5	DYNLL2	231	447
FN1_CCDS2399.1_ex44_2:216299528-216299551:-_5-5	FN1	144	350
ELK4_CCDS1456.1_ex2_1:205589877-205589900:-_5-5	ELK4	182	201
GML_CCDS6391.1_ex2_8:143927931-143927954:+_5-4	GML	33	44
POLR2K_CCDS6285.1_ex1_8:101164061-101164084:+_2-1	POLR2K	1	0
FCRLA_CCDS30926.1_ex1_1:161680649-161680672:-_13-4	FCRLA	342	294
PSMC3_CCDS7935.1_ex8_11:47446156-47446179:-_5-3	PSMC3	117	359
GSTM3_CCDS812.1_ex6_1:110282453-110282476:-_5-4	GSTM3	345	529
ZRSR2_CCDS14172.1_ex6_X:15827419-15827442:+_5-3	ZRSR2	200	371
GPR171_CCDS3155.1_ex0_3:150917032-150917055:-_5-5	GPR171	66	91
DDX21_CCDS31211.1_ex5_10:70726894-70726917:-_5-5	DDX21	30	170
CIDEB_CCDS32056.1_ex3_14:24776613-24776636:-_5-4	CIDEB	176	430
CAPN11_CCDS47436.1_ex3_6:44137656-44137679:-_5-3	CAPN11	82	106
CISD3_CCDS45662.1_ex2_17:36887642-36887665:+_5-4	CISD3	9	133
HSPA6_CCDS1231.1_ex0_1:161494669-161494692:+_5-1	HSPA6	566	631
QRFP_CCDS6936.1_ex0_9:133769009-133769032:-_5-2	QRFP	811	732
FZD5_CCDS33366.1_ex0_2:208632882-208632905:+_5-3	FZD5	818	552
LTB4R2_CCDS9625.2_ex0_14:24779976-24779999:+_5-1	LTB4R2	662	688
SERPINA12_CCDS9926.1_ex3_14:94964305-94964328:-_5-3	SERPINA12	691	592
ADRA1D_CCDS13079.1_ex1_20:4229341-4229364:-_5-5	ADRA1D	2170	869
SULT4A1_CCDS14051.1_ex5_22:44237740-44237763:+_5-3	SULT4A1	314	257
MTCP1_CCDS44027.1_ex2_X:154294185-154294208:-_5-4	MTCP1	1614	867
UBE2V1_CCDS13426.1_ex1_20:48700664-48700687:-_14-2	UBE2V1	8	26
ARRDC5_CCDS45929.1_ex1_19:4896668-4896691:+_5-2	ARRDC5	526	440
HLA-DQB1_CCDS43451.1_ex3_6:32632623-32632646:+_5-3	HLA-DQB1	535	784
RPL18_CCDS12726.1_ex2_19:49119432-49119455:-_5-3	RPL18	350	636
ABHD3_CCDS32802.1_ex7_18:19283541-19283564:+_5-1	ABHD3	820	1251
GSX1_CCDS9326.1_ex0_13:28367119-28367142:+_5-4	GSX1	960	1028
TLR5_CCDS31033.1_ex0_1:223286105-223286128:-_5-5	TLR5	154	164
SERPINB1_CCDS4477.1_ex4_6:2838892-2838915:+_5-4	SERPINB1	94	135
ZNF664_CCDS9257.1_ex0_12:124497030-124497053:+_5-4	ZNF664	418	478
MTM1_CCDS14694.1_ex3_X:149783085-149783108:-_5-1	MTM1	260	366
NT5M_CCDS32581.1_ex0_17:17206962-17206985:-_5-1	NT5M	317	555
SRP72_CCDS3506.1_ex1_4:57335849-57335872:-_5-1	SRP72	223	486
KATNA1_CCDS5217.1_ex8_6:149953948-149953971:+_5-4	KATNA1	470	423
CDX4_CCDS14424.1_ex0_X:72667440-72667463:-_5-4	CDX4	1406	823
C14orf142_CCDS41981.1_ex1_14:93673213-93673236:+_5-2	C14orf142	437	702
ZNF195_CCDS41604.1_ex2_11:3392846-3392869:-_9-9	ZNF195	131	239
COBL_CCDS34637.1_ex3_7:51096902-51096925:-_5-1	COBL	395	362
C2orf82_CCDS2499.1_ex1_2:233740771-233740794:-_5-5	C2orf82	627	617
TMEM244_CCDS34536.1_ex3_6:130166926-130166949:-_5-5	TMEM244	846	531
ZNF593_CCDS275.2_ex0_1:26496667-26496690:-_5-4	ZNF593	130	757
ZNF207_CCDS11271.1_ex4_17:30687957-30687980:-_5-4	ZNF207	448	414
C1orf27_CCDS53448.1_ex8_1:186367472-186367495:-_5-5	C1orf27	360	714
MUM1_CCDS12062.1_ex3_19:1360177-1360200:+_5-2	MUM1	581	607
RGS5_CCDS1244.1_ex0_1:163117194-163117217:+_9-1	RGS5	78	154
NDUFB9_CCDS6352.1_ex1_8:125555381-125555404:+_5-2	NDUFB9	122	145
TCF21_CCDS5167.1_ex0_6:134210804-134210827:+_5-5	TCF21	703	391
UGT1A6_CCDS2507.1_ex2_2:234676537-234676560:+_2-1	UGT1A6	80	41
TAP2_CCDS4755.1_ex7_6:32803086-32803109:-_5-3	TAP2	565	342
MED1_CCDS11336.1_ex0_17:37566617-37566640:-_5-2	MED1	82	246
PRR18_CCDS5291.1_ex0_6:166721223-166721246:+_5-3	PRR18	275	313
MESP2_CCDS42078.1_ex0_15:90319983-90320006:+_5-3	MESP2	1228	1048
DPYSL2_CCDS59096.1_ex2_8:26481762-26481785:+_5-2	DPYSL2	263	218
CARNS1_CCDS44658.1_ex4_11:67188414-67188437:+_5-4	CARNS1	762	710
TBC1D32_CCDS43501.1_ex18_6:121602808-121602831:-_5-1	TBC1D32	93	189
CA9_CCDS6585.1_ex0_9:35674120-35674143:+_5-1	CA9	198	579
C3orf43_CCDS43192.1_ex0_3:196235094-196235117:+_5-3	C3orf43	0	1
DENND2D_CCDS60219.1_ex5_1:111737323-111737346:-_5-2	DENND2D	1728	2131
CCDC60_CCDS9190.1_ex4_12:119926610-119926633:-_5-4	CCDC60	170	207
TMEM150B_CCDS42629.1_ex2_19:55831447-55831470:+_5-3	TMEM150B	1742	618
TMEM236_CCDS41492.1_ex2_10:17818135-17818158:+_5-5	TMEM236	0	9
ANO7_CCDS33423.1_ex3_2:242135121-242135144:+_5-5	ANO7	237	266
ALKBH3_CCDS7906.1_ex2_11:43905547-43905570:-_5-2	ALKBH3	582	651
DEFB119_CCDS33455.1_ex0_20:29977004-29977027:-_9-9	DEFB119	900	429
CASC10_CCDS31163.1_ex0_10:21784729-21784752:-_5-3	CASC10	96	375
NRAP_CCDS7578.1_ex35_10:115412723-115412746:-_5-3	NRAP	538	313
MCM8_CCDS13094.1_ex3_20:5935875-5935898:+_5-1	MCM8	151	204
RAVER2_CCDS41345.1_ex3_1:65247232-65247255:+_5-5	RAVER2	239	338
MISP_CCDS12042.1_ex0_19:757250-757273:+_5-3	MISP	419	283
ZMYM4_CCDS389.1_ex2_1:35824967-35824990:+_5-2	ZMYM4	9	57
HIP1R_CCDS31922.1_ex14_12:123340814-123340837:-_5-5	HIP1R	1150	1013
C17orf77_CCDS32721.1_ex0_17:72588560-72588583:+_5-4	C17orf77	415	446
RPL10A_CCDS4806.1_ex3_6:35437170-35437193:-_5-2	RPL10A	18	363
NKIRAS2_CCDS11415.1_ex1_17:40174490-40174513:+_7-5	NKIRAS2	401	574
ASF1B_CCDS12306.1_ex1_19:14232420-14232443:+_5-3	ASF1B	539	551
CHIT1_CCDS1436.1_ex6_1:203192727-203192750:-_5-4	CHIT1	1870	910
CCT6A_CCDS34640.1_ex4_7:56125760-56125783:-_5-4	CCT6A	55	50
ZFHX3_CCDS10908.1_ex1_16:72831926-72831949:-_5-1	ZFHX3	583	488
ACTG1_CCDS11782.1_ex3_17:79478996-79479019:-_5-3	ACTG1	554	690
RASSF3_CCDS8969.1_ex2_12:65081995-65082018:+_5-2	RASSF3	16	103
MEF2BNB_CCDS46025.1_ex1_19:19293475-19293498:-_5-1	MEF2BNB	330	272
MYL9_CCDS13276.1_ex1_20:35176442-35176465:+_9-6	MYL9	139	246
NFKBIA_CCDS9656.1_ex3_14:35872359-35872382:+_5-2	NFKBIA	85	216
FAM71E1_CCDS33081.1_ex3_19:50979528-50979551:+_5-5	FAM71E1	786	402
BATF3_CCDS1508.1_ex1_1:212870301-212870324:-_5-3	BATF3	499	437
BPIFA2_CCDS13214.1_ex2_20:31761963-31761986:-_5-4	BPIFA2	906	335
CHMP6_CCDS11774.1_ex4_17:78970854-78970877:+_5-5	CHMP6	16	463
MDFI_CCDS4857.1_ex2_6:41617434-41617457:-_5-4	MDFI	977	1031
MCTP1_CCDS34203.1_ex20_5:94289028-94289051:-_5-4	MCTP1	28	123
DMP1_CCDS3623.1_ex4_4:88583614-88583637:+_5-5	DMP1	618	522
ALG10_CCDS41769.1_ex1_12:34176931-34176954:-_3-2	ALG10	214	397
NPAS4_CCDS8138.1_ex2_11:66189934-66189957:-_5-3	NPAS4	802	489
KRT6A_CCDS41786.1_ex7_12:52885362-52885385:-_3-2	KRT6A	462	424
ELP5_CCDS11094.1_ex4_17:7160263-7160286:-_5-4	ELP5	295	575
ZNF512_CCDS1758.1_ex7_2:27825351-27825374:+_5-2	ZNF512	185	239
RPL27A_CCDS7790.1_ex3_11:8706359-8706382:+_5-4	RPL27A	65	149
NPHS1_CCDS32996.1_ex26_19:36342232-36342255:+_5-5	NPHS1	1785	873
AKT1S1_CCDS12784.1_ex2_19:50375081-50375104:+_5-2	AKT1S1	164	317
USP9X_CCDS43930.1_ex21_X:41043771-41043794:+_5-5	USP9X	135	167
SLC25A2_CCDS4258.1_ex0_5:140683210-140683233:+_5-4	SLC25A2	272	613
TMEM133_CCDS8309.1_ex0_11:100863184-100863207:-_5-3	TMEM133	11	84
MAD1L1_CCDS43539.1_ex14_7:2262367-2262390:-_5-5	MAD1L1	613	464
DDHD1_CCDS53895.1_ex12_14:53619500-53619523:-_5-5	DDHD1	511	640
RPS11_CCDS12769.1_ex3_19:50001203-50001226:-_5-4	RPS11	194	471
PRR16_CCDS4127.1_ex1_5:120021934-120021957:-_5-2	PRR16	479	278
KCTD20_CCDS4821.1_ex4_6:36449346-36449369:+_5-1	KCTD20	46	50
PAF1_CCDS12533.1_ex11_19:39880702-39880725:+_5-5	PAF1	571	543
CCL27_CCDS6569.1_ex1_9:34662272-34662295:+_5-1	CCL27	623	508
FAM49A_CCDS1688.1_ex5_2:16742770-16742793:+_5-1	FAM49A	311	355
MAGEB10_CCDS35221.1_ex0_X:27839671-27839694:+_5-1	MAGEB10	38	101
MRPL34_CCDS12356.1_ex1_19:17417016-17417039:+_5-3	MRPL34	197	976
DEFB127_CCDS12991.1_ex1_20:139475-139498:+_5-2	DEFB127	188	189
PLCG2_CCDS42204.1_ex16_16:81944232-81944255:-_5-5	PLCG2	1098	670
GPR75_CCDS1849.1_ex0_2:54081427-54081450:-_5-3	GPR75	334	461
ADAMTSL5_CCDS12071.1_ex5_19:1507995-1508018:-_5-3	ADAMTSL5	383	359
MRPL16_CCDS7976.1_ex0_11:59574175-59574198:+_5-1	MRPL16	34	247
BPY2C_CCDS44030.1_ex2_Y:27187961-27187984:-_5-4	BPY2C	21	16
ZIC4_CCDS43160.1_ex1_3:147108949-147108972:+_11-4	ZIC4	224	232
KIF5B_CCDS7171.1_ex24_10:32344774-32344797:-_5-5	KIF5B	0	0
STX1A_CCDS34655.1_ex5_7:73118726-73118749:-_5-3	STX1A	275	393
PROKR2_CCDS13089.1_ex1_20:5294762-5294785:+_5-4	PROKR2	142	569
LIPK_CCDS44455.1_ex3_10:90491997-90492020:+_5-5	LIPK	109	289
ACTR3B_CCDS34782.1_ex2_7:152497649-152497672:-_5-3	ACTR3B	649	680
KLHDC8B_CCDS2791.1_ex1_3:49211728-49211751:+_5-3	KLHDC8B	514	670
TVP23C-CDRT4_CCDS56021.1_ex3_17:15457116-15457139:+_2-2	TVP23C-CDRT4	96	149
MYBPH_CCDS30975.1_ex5_1:203140591-203140614:+_5-1	MYBPH	454	331
C7_CCDS47201.1_ex3_5:40934498-40934521:+_5-2	C7	74	110
CBY1_CCDS13974.1_ex1_22:39066887-39066910:+_5-1	CBY1	203	436
LOH12CR1_CCDS8649.1_ex2_12:12588697-12588720:+_5-5	LOH12CR1	0	38
SLC26A5_CCDS43629.1_ex9_7:103051939-103051962:+_5-1	SLC26A5	411	520
PRKACG_CCDS6625.1_ex0_9:71628594-71628617:-_5-2	PRKACG	222	392
SERPINC1_CCDS1313.1_ex5_1:173883729-173883752:+_5-2	SERPINC1	212	414
PUS7_CCDS34725.1_ex12_7:105146395-105146418:+_5-3	PUS7	385	306
SOX9_CCDS11689.1_ex0_17:70117692-70117715:-_5-2	SOX9	538	776
ACKR4_CCDS3075.1_ex0_3:132319805-132319828:-_5-5	ACKR4	817	387
DUOXA2_CCDS10118.2_ex0_15:45406933-45406956:+_5-2	DUOXA2	301	387
LBX2_CCDS33228.1_ex0_2:74725294-74725317:+_5-2	LBX2	852	850
CD48_CCDS1208.1_ex2_1:160654854-160654877:-_5-2	CD48	32	111
KRTAP10-10_CCDS33585.1_ex0_21:46057485-46057508:-_5-2	KRTAP10-10	410	642
ZCWPW2_CCDS33723.1_ex1_3:28476636-28476659:+_5-2	ZCWPW2	82	28
VSTM1_CCDS12872.1_ex6_19:54561789-54561812:+_5-5	VSTM1	439	709
C17orf112_CCDS56040.1_ex2_17:51064102-51064125:-_5-5	C17orf112	8	39
WFDC5_CCDS33475.1_ex2_20:43739353-43739376:+_5-3	WFDC5	725	635
INADL_CCDS617.2_ex16_1:62321872-62321895:-_5-4	INADL	618	454
ALDH1L1_CCDS3034.1_ex12_3:125855646-125855669:-_5-1	ALDH1L1	929	599
PHF11_CCDS31975.1_ex3_13:50092255-50092278:+_5-4	PHF11	784	613
NANOGNB_CCDS44826.1_ex1_12:7922576-7922599:+_5-1	NANOGNB	240	342
GSDMD_CCDS34956.1_ex1_8:144641936-144641959:+_5-2	GSDMD	674	608
LINGO3_CCDS45905.1_ex0_19:2291397-2291420:+_5-4	LINGO3	106	282
LY6G6C_CCDS4714.1_ex0_6:31686999-31687022:-_5-1	LY6G6C	268	613
JPH1_CCDS6217.1_ex4_8:75233193-75233216:+_5-4	JPH1	224	355
IRG1_CCDS58299.1_ex3_13:77529614-77529637:+_5-3	IRG1	527	609
PRKRIR_CCDS8243.1_ex0_11:76063319-76063342:-_5-3	PRKRIR	0	39
YARS_CCDS368.1_ex11_1:33276564-33276587:-_5-5	YARS	41	378
RGAG1_CCDS14552.1_ex0_X:109695071-109695094:+_5-4	RGAG1	1038	514
PABPC4_CCDS438.1_ex13_1:40038249-40038272:-_5-5	PABPC4	433	621
GPR25_CCDS1405.1_ex0_1:200842471-200842494:+_5-2	GPR25	140	545
PSMB2_CCDS394.1_ex3_1:36096894-36096917:-_5-3	PSMB2	187	588
PSMC4_CCDS12547.1_ex3_19:40480230-40480253:-_5-2	PSMC4	276	842
FAM86A_CCDS10529.1_ex3_16:5140481-5140504:+_5-2	FAM86A	372	888
PRKCH_CCDS9752.1_ex6_14:61919962-61919985:+_5-4	PRKCH	307	300
C5orf30_CCDS4095.1_ex0_5:102611766-102611789:+_5-1	C5orf30	259	342
BARHL2_CCDS730.1_ex2_1:91182576-91182599:-_5-3	BARHL2	136	369
CEACAM4_CCDS33033.1_ex5_19:42132121-42132144:-_5-1	CEACAM4	59	119
FCER2_CCDS12184.1_ex3_19:7761786-7761809:-_5-4	FCER2	156	230
TPST2_CCDS13839.1_ex3_22:26937080-26937103:+_5-1	TPST2	1169	482
DNAI2_CCDS11697.1_ex0_17:72278117-72278140:+_5-2	DNAI2	712	571
C15orf60_CCDS45296.1_ex3_15:73843343-73843366:+_5-4	C15orf60	129	425
RARA_CCDS11366.1_ex3_17:38508223-38508246:+_5-2	RARA	410	581
ATG2B_CCDS9944.2_ex41_14:96829177-96829200:+_5-5	ATG2B	302	341
RBM42_CCDS12468.1_ex1_19:36120533-36120556:-_5-2	RBM42	239	541
DLX2_CCDS2248.1_ex2_2:172967003-172967026:-_5-4	DLX2	824	738
SLC6A7_CCDS4305.1_ex4_5:149578833-149578856:-_5-4	SLC6A7	275	609
CLMP_CCDS8441.1_ex3_11:122954439-122954462:+_5-2	CLMP	131	139
TRMT6_CCDS13093.1_ex5_20:5924206-5924229:-_5-4	TRMT6	263	161
NDUFS5_CCDS434.1_ex0_1:39494526-39494549:+_5-4	NDUFS5	5	33
SYT10_CCDS8732.1_ex5_12:33579066-33579089:+_5-3	SYT10	547	618
YBEY_CCDS33591.1_ex1_21:47711283-47711306:-_5-4	YBEY	0	0
LIX1_CCDS4088.1_ex3_5:96443177-96443200:-_5-4	LIX1	824	998
HOMEZ_CCDS45085.1_ex0_14:23746147-23746170:-_5-4	HOMEZ	226	198
PNPLA8_CCDS34733.1_ex8_7:108155507-108155530:-_5-5	PNPLA8	8	23
C11orf21_CCDS44518.1_ex1_11:2321812-2321835:+_5-5	C11orf21	1126	477
TMC8_CCDS32749.1_ex3_17:76128897-76128920:-_5-3	TMC8	247	373
TTC27_CCDS33176.1_ex8_2:32903946-32903969:+_5-3	TTC27	28	123
MYSM1_CCDS41343.1_ex13_1:59150902-59150925:-_5-3	MYSM1	25	177
MARCH10_CCDS11635.1_ex5_17:60814160-60814183:+_5-3	MARCH10	449	281
C2CD4A_CCDS32258.1_ex0_15:62359912-62359935:-_5-2	C2CD4A	396	655
ARL13A_CCDS55463.1_ex2_X:100240767-100240790:+_5-2	ARL13A	725	379
PLIN2_CCDS6490.1_ex2_9:19119763-19119786:-_5-1	PLIN2	49	67
RNF165_CCDS32823.1_ex4_18:44030340-44030363:-_8-5	RNF165	396	486
KIF23_CCDS32278.1_ex11_15:69728064-69728087:+_5-5	KIF23	95	246
ZNF112_CCDS12637.1_ex0_19:44833508-44833531:+_5-2	ZNF112	307	319
FOXP1_CCDS33785.1_ex0_3:71247162-71247185:+_10-6	FOXP1	284	339
STRN4_CCDS12690.1_ex15_19:47242084-47242107:-_5-4	STRN4	65	156
C17orf49_CCDS32542.1_ex1_17:6918456-6918479:-_6-2	C17orf49	149	222
CLP1_CCDS44600.1_ex1_11:57428249-57428272:+_5-5	CLP1	64	214
TOMM40L_CCDS1227.1_ex1_1:161196678-161196701:+_5-1	TOMM40L	244	443
TAF1L_CCDS35003.1_ex0_9:32633394-32633417:-_5-2	TAF1L	0	3
KAT6A_CCDS6124.1_ex15_8:41906041-41906064:+_5-5	KAT6A	318	563
ABR_CCDS10999.1_ex11_17:961251-961274:+_11-7	ABR	273	294
MTG2_CCDS13492.1_ex1_20:60770983-60771006:+_5-2	MTG2	528	389
NFU1_CCDS33217.1_ex2_2:69633152-69633175:-_10-5	NFU1	0	0
PSG6_CCDS12613.1_ex4_19:43420262-43420285:+_5-2	PSG6	72	135
HJURP_CCDS33406.1_ex1_2:234750370-234750393:-_5-2	HJURP	154	132
TADA2A_CCDS11319.1_ex4_17:35800753-35800776:-_5-4	TADA2A	99	125
SLPI_CCDS13347.1_ex2_20:43882239-43882262:-_5-3	SLPI	515	379
TMIGD2_CCDS12126.1_ex3_19:4298204-4298227:-_5-5	TMIGD2	459	312
POTEJ_CCDS59432.1_ex2_2:131374722-131374745:-_4-3	POTEJ	229	277
FAM105B_CCDS43302.1_ex3_5:14681701-14681724:-_5-5	FAM105B	567	339
ZSWIM7_CCDS42266.1_ex2_17:15890600-15890623:+_5-4	ZSWIM7	111	145
GMPPB_CCDS2802.1_ex4_3:49760418-49760441:-_5-3	GMPPB	600	664
ETS2_CCDS13659.1_ex5_21:40190383-40190406:+_5-5	ETS2	19	160
RTTN_CCDS42443.1_ex47_18:67872394-67872417:+_5-5	RTTN	771	339
SPAG11A_CCDS43700.1_ex1_8:7706279-7706302:-_5-3	SPAG11A	3101	1602
UTRN_CCDS34547.1_ex30_6:144812204-144812227:+_5-5	UTRN	1187	486
SHD_CCDS12125.1_ex1_19:4282940-4282963:+_5-4	SHD	743	388
SPATA5_CCDS3730.1_ex4_4:123855429-123855452:-_5-2	SPATA5	47	84
ADH6_CCDS3647.1_ex6_4:100137316-100137339:-_5-5	ADH6	214	156
MYLK2_CCDS13191.1_ex1_20:30408190-30408213:+_5-3	MYLK2	1035	382
DAOA_CCDS41905.1_ex3_13:106142241-106142264:-_12-8	DAOA	11	134
ARPC2_CCDS2410.1_ex2_2:219093540-219093563:+_5-2	ARPC2	369	301
PIK3CA_CCDS43171.1_ex5_3:178927466-178927489:+_5-4	PIK3CA	15	207
SYCE3_CCDS46733.1_ex0_22:50989766-50989789:+_5-2	SYCE3	540	784
FBXL16_CCDS10421.1_ex4_16:746867-746890:-_5-4	FBXL16	1038	780
SMR3B_CCDS3540.1_ex1_4:71255450-71255473:-_5-3	SMR3B	89	213
SLC7A5_CCDS10964.1_ex7_16:87874661-87874684:-_5-3	SLC7A5	953	704
BLOC1S6_CCDS10126.1_ex1_15:45884349-45884372:-_5-1	BLOC1S6	149	165
NCOA5_CCDS13392.1_ex3_20:44695802-44695825:-_5-2	NCOA5	291	420
STYK1_CCDS8629.1_ex5_12:10782262-10782285:-_5-2	STYK1	482	464
TENM4_CCDS44688.1_ex11_11:78437167-78437190:-_5-1	TENM4	1030	412
NCCRP1_CCDS12529.1_ex0_19:39687947-39687970:-_5-3	NCCRP1	1018	956
PSRC1_CCDS30791.1_ex4_1:109824370-109824393:+_5-2	PSRC1	425	429
COX10_CCDS11166.1_ex2_17:13980187-13980210:-_5-2	COX10	93	328
RHBDF1_CCDS32344.1_ex10_16:111933-111956:+_5-2	RHBDF1	1014	1100
RHBDL2_CCDS30680.1_ex5_1:39381366-39381389:+_5-4	RHBDL2	274	441
ZP1_CCDS31572.1_ex3_11:60637850-60637873:-_5-4	ZP1	605	657
RNF139_CCDS6350.1_ex1_8:125498248-125498271:+_5-3	RNF139	149	402
ALAS2_CCDS14366.1_ex9_X:55052261-55052284:-_5-5	ALAS2	529	224
SLU7_CCDS4352.1_ex13_5:159841389-159841412:+_5-4	SLU7	17	79
LANCL3_CCDS14240.1_ex0_X:37431416-37431439:-_5-2	LANCL3	951	723
AP1G2_CCDS9602.1_ex18_14:24035486-24035509:+_5-4	AP1G2	1024	537
C15orf32_CCDS10373.1_ex0_15:93015535-93015558:-_5-2	C15orf32	17	126
LTBP3_CCDS44647.1_ex26_11:65321609-65321632:+_5-4	LTBP3	1638	704
THOC7_CCDS2900.1_ex4_3:63823722-63823745:-_5-2	THOC7	5	12
AK1_CCDS6881.1_ex2_9:130634100-130634123:-_5-2	AK1	49	226
FXN_CCDS43834.1_ex0_9:71650853-71650876:-_5-2	FXN	235	847
USP27X_CCDS65260.1_ex0_X:49645413-49645436:-_5-4	USP27X	1239	555
NUP62_CCDS12788.1_ex0_19:50412544-50412567:+_5-3	NUP62	100	313
RPS19_CCDS12588.1_ex2_19:42373148-42373171:-_5-5	RPS19	114	457
PAQR3_CCDS34020.1_ex4_4:79856346-79856369:+_5-2	PAQR3	4	46
KIAA1045_CCDS43796.1_ex0_9:34971392-34971415:-_5-1	KIAA1045	954	797
RP9_CCDS5440.1_ex3_7:33138987-33139010:-_5-3	RP9	371	405
AADACL3_CCDS41252.1_ex2_1:12785358-12785381:+_5-3	AADACL3	248	422
MSANTD4_CCDS31663.1_ex0_11:105880700-105880723:+_5-2	MSANTD4	159	113
CCDC34_CCDS31448.1_ex5_11:27384534-27384557:+_5-4	CCDC34	288	481
IL12A_CCDS3187.1_ex2_3:159710821-159710844:-_5-3	IL12A	46	189
HOXD10_CCDS2266.1_ex0_2:176982020-176982043:+_5-4	HOXD10	948	714
